"GeneID","SRR390728","SRR390729","SRR390730","SRR390731"
"ENSG00000262652.1",3,3,5,5
"ENSG00000262147.2",7,1,4,2
"ENSG00000261845.2",0,0,0,0
"ENSG00000141580.17",541,676,255,257
"ENSG00000279613.1",3,0,0,0
"ENSG00000141542.12",14,3,0,13
"ENSG00000266107.1",0,0,0,0
"ENSG00000289945.2",0,0,0,0
"ENSG00000300453.1",0,0,0,0
"ENSG00000263063.2",0,0,0,0
"ENSG00000141560.16",234,168,111,91
"ENSG00000263321.1",4,2,1,0
"ENSG00000167363.15",34,20,4,28
"ENSG00000262410.1",3,2,0,1
"ENSG00000141556.23",1214,684,671,390
"ENSG00000306498.1",2,1,1,0
"ENSG00000263098.1",0,1,0,0
"ENSG00000141579.7",5,5,4,1
"ENSG00000303777.1",1,1,0,1
"ENSG00000262663.1",16,1,25,1
"ENSG00000175711.10",157,91,45,13
"ENSG00000262339.5",1,1,1,0
"ENSG00000299488.1",2,0,0,0
"ENSG00000298376.1",0,0,0,0
"ENSG00000176845.13",2,6,118,6
"ENSG00000274370.1",0,0,0,0
"ENSG00000307706.1",0,0,2,0
"ENSG00000299255.1",0,0,0,0
"ENSG00000261888.1",0,0,0,0
"ENSG00000288807.2",0,0,0,0
"ENSG00000300454.1",0,0,0,0
"ENSG00000279143.1",0,0,0,0
"ENSG00000262898.6",0,0,1,0
"ENSG00000301634.1",0,0,0,0
"ENSG00000301619.1",0,0,0,0
"ENSG00000301567.1",0,0,0,0
"ENSG00000301600.1",0,0,0,0
"ENSG00000262094.2",0,0,0,0
"ENSG00000293087.2",0,0,0,0
"ENSG00000301583.1",0,0,0,0
"ENSG00000232938.3",0,0,0,0
"ENSG00000262352.3",0,0,0,0
"ENSG00000263305.2",0,0,0,0
"ENSG00000262181.2",0,0,0,0
"ENSG00000173213.11",2,0,1,0
"ENSG00000262081.2",0,0,0,0
"ENSG00000298512.1",0,0,0,0
"ENSG00000274446.1",0,0,0,0
"ENSG00000290877.2",19,1,3,4
"ENSG00000298499.1",0,0,0,0
"ENSG00000277521.1",0,0,0,0
"ENSG00000263006.8",0,0,0,0
"ENSG00000101557.16",978,1151,511,606
"ENSG00000079134.14",673,479,176,297
"ENSG00000263884.3",35,29,4,10
"ENSG00000264514.1",0,0,0,0
"ENSG00000158270.13",1,0,0,0
"ENSG00000303421.1",0,0,0,0
"ENSG00000265477.1",0,0,0,0
"ENSG00000302603.1",0,0,0,0
"ENSG00000264265.2",0,0,0,0
"ENSG00000177143.5",0,0,0,0
"ENSG00000222174.1",0,0,0,0
"ENSG00000079101.18",0,2,0,0
"ENSG00000288533.1",0,0,0,0
"ENSG00000176912.8",10,28,11,46
"ENSG00000266456.1",2,11,2,4
"ENSG00000263727.1",0,1,0,1
"ENSG00000176890.17",345,619,183,439
"ENSG00000132199.21",745,700,185,125
"ENSG00000265490.2",3,1,1,0
"ENSG00000176105.15",2,0,0,2
"ENSG00000266171.1",0,0,0,0
"ENSG00000264339.1",0,0,0,0
"ENSG00000264635.1",0,0,0,0
"ENSG00000206687.1",0,0,0,0
"ENSG00000273355.3",0,0,0,0
"ENSG00000297529.1",0,0,0,0
"ENSG00000266575.1",0,0,0,0
"ENSG00000302862.1",1,0,0,0
"ENSG00000264179.1",0,0,1,0
"ENSG00000265179.10",0,0,0,0
"ENSG00000141433.14",0,0,0,0
"ENSG00000259837.1",0,0,0,0
"ENSG00000298195.1",0,0,0,0
"ENSG00000272461.2",0,0,0,0
"ENSG00000263551.7",0,0,0,0
"ENSG00000263505.1",0,0,0,0
"ENSG00000266251.1",0,0,0,0
"ENSG00000132204.15",0,0,0,0
"ENSG00000199197.1",0,0,0,0
"ENSG00000263396.1",0,0,0,0
"ENSG00000265417.1",8,11,4,5
"ENSG00000298259.1",0,0,0,0
"ENSG00000298221.1",0,0,0,0
"ENSG00000266602.3",0,0,0,0
"ENSG00000297316.1",0,0,0,0
"ENSG00000263745.8",1,0,0,0
"ENSG00000264189.1",0,0,0,0
"ENSG00000297295.1",0,0,0,0
"ENSG00000297276.1",0,0,0,0
"ENSG00000286975.2",0,0,0,0
"ENSG00000101574.16",313,186,48,193
"ENSG00000238575.1",2,0,0,1
"ENSG00000266783.1",12,5,0,4
"ENSG00000264150.1",1,0,0,0
"ENSG00000080986.14",485,643,142,375
"ENSG00000235422.1",2,3,0,1
"ENSG00000202224.1",0,0,0,0
"ENSG00000306874.1",0,1,0,0
"ENSG00000306850.1",0,0,0,0
"ENSG00000295987.1",0,0,0,1
"ENSG00000200875.1",0,0,0,0
"ENSG00000293256.2",8,0,0,0
"ENSG00000266405.4",0,0,0,0
"ENSG00000295895.1",0,0,0,0
"ENSG00000101596.18",3533,2473,786,1325
"ENSG00000266049.1",2,0,4,0
"ENSG00000207034.1",0,0,0,0
"ENSG00000289061.2",1,0,3,0
"ENSG00000132205.12",281,63,142,2
"ENSG00000101577.12",669,405,277,209
"ENSG00000272625.1",8,5,0,1
"ENSG00000263606.2",0,0,0,0
"ENSG00000293203.1",2,0,1,0
"ENSG00000265907.2",4,1,0,2
"ENSG00000266397.2",0,2,0,1
"ENSG00000264186.1",0,0,1,0
"ENSG00000277447.1",11,2,3,5
"ENSG00000252258.1",0,0,0,0
"ENSG00000294654.1",0,0,0,0
"ENSG00000101605.15",12,3,7,9
"ENSG00000252353.1",0,0,0,0
"ENSG00000265399.1",1,0,1,0
"ENSG00000272688.3",2,1,0,9
"ENSG00000101608.14",1081,825,696,611
"ENSG00000264235.7",1,3,1,1
"ENSG00000118680.15",751,664,401,240
"ENSG00000301728.1",0,1,0,0
"ENSG00000266578.3",0,0,0,0
"ENSG00000259256.3",0,0,0,0
"ENSG00000240364.1",1,0,0,0
"ENSG00000265243.1",0,0,0,0
"ENSG00000243720.1",0,1,0,2
"ENSG00000177426.23",9,476,112,0
"ENSG00000263460.1",0,0,0,0
"ENSG00000302876.1",1,1,4,0
"ENSG00000266835.8",0,0,0,0
"ENSG00000170579.19",0,660,0,1
"ENSG00000241223.3",0,0,0,0
"ENSG00000266373.1",4,1,0,3
"ENSG00000177337.10",9,28,4,3
"ENSG00000262001.4",11,24,2,1
"ENSG00000266401.5",0,0,0,0
"ENSG00000266513.1",0,0,0,0
"ENSG00000304768.1",0,0,0,0
"ENSG00000263724.2",0,0,0,0
"ENSG00000275518.1",0,0,0,0
"ENSG00000207278.1",0,0,0,0
"ENSG00000263878.3",1,0,0,0
"ENSG00000250933.1",3,0,0,0
"ENSG00000294580.1",0,0,0,0
"ENSG00000261520.6",0,0,0,0
"ENSG00000264246.1",0,0,0,0
"ENSG00000297987.1",0,0,0,0
"ENSG00000298009.1",0,0,0,0
"ENSG00000265545.1",5,2,4,1
"ENSG00000298033.1",0,0,0,0
"ENSG00000266268.6",0,0,0,0
"ENSG00000301633.1",0,0,0,0
"ENSG00000264775.1",0,0,0,0
"ENSG00000305940.1",0,0,0,0
"ENSG00000265514.2",0,1,0,0
"ENSG00000302416.1",0,0,0,0
"ENSG00000215368.5",0,0,0,0
"ENSG00000231824.4",9,0,0,0
"ENSG00000266153.1",3,0,0,1
"ENSG00000285575.2",0,0,0,0
"ENSG00000264575.2",56,14,2,11
"ENSG00000263753.11",675,78,34,136
"ENSG00000265188.1",0,0,0,0
"ENSG00000198081.12",249,183,59,173
"ENSG00000264254.1",2,0,0,0
"ENSG00000266288.1",0,0,0,0
"ENSG00000082397.19",0,0,0,0
"ENSG00000265316.1",0,0,0,0
"ENSG00000264000.2",0,0,0,0
"ENSG00000261738.9",0,0,0,0
"ENSG00000272380.1",0,0,0,0
"ENSG00000206432.5",0,0,0,0
"ENSG00000264449.6",0,0,0,0
"ENSG00000266846.2",0,0,0,0
"ENSG00000154655.17",0,131,13,0
"ENSG00000265487.1",0,1,0,0
"ENSG00000200637.1",0,0,0,0
"ENSG00000299772.1",0,0,0,0
"ENSG00000264707.1",0,0,2,0
"ENSG00000298574.1",0,0,0,0
"ENSG00000298557.1",0,0,0,0
"ENSG00000283532.1",0,0,1,0
"ENSG00000279885.1",0,0,2,0
"ENSG00000265944.2",0,0,0,0
"ENSG00000199272.1",0,0,0,0
"ENSG00000235552.7",0,2,0,4
"ENSG00000293300.1",0,0,0,0
"ENSG00000266065.1",0,0,0,0
"ENSG00000243591.3",0,0,0,0
"ENSG00000261627.1",0,0,0,0
"ENSG00000303265.1",0,0,0,0
"ENSG00000279479.1",0,0,0,0
"ENSG00000266441.2",0,0,0,0
"ENSG00000088756.14",1,1,0,0
"ENSG00000287834.1",0,0,0,0
"ENSG00000263797.1",0,0,0,0
"ENSG00000265933.6",0,0,0,0
"ENSG00000264127.1",0,0,0,0
"ENSG00000251897.1",0,0,0,0
"ENSG00000101680.17",0,0,0,0
"ENSG00000265069.1",0,0,0,0
"ENSG00000264475.1",0,0,0,0
"ENSG00000305026.1",1,0,0,0
"ENSG00000263716.1",0,0,0,0
"ENSG00000206422.3",0,0,0,0
"ENSG00000297926.1",0,0,0,0
"ENSG00000298781.1",0,0,0,0
"ENSG00000298764.1",0,0,0,0
"ENSG00000212626.1",0,0,0,0
"ENSG00000308529.1",0,1,0,0
"ENSG00000306989.1",0,0,0,0
"ENSG00000309431.1",0,0,0,0
"ENSG00000286126.2",0,0,0,0
"ENSG00000309267.1",0,0,0,0
"ENSG00000173482.17",0,1,0,0
"ENSG00000266767.2",0,0,0,0
"ENSG00000264596.1",0,0,0,0
"ENSG00000199856.2",0,0,0,0
"ENSG00000286627.1",0,0,0,0
"ENSG00000286649.1",0,0,0,0
"ENSG00000273368.1",0,0,0,0
"ENSG00000305870.1",0,0,0,0
"ENSG00000266149.2",0,0,0,0
"ENSG00000265413.1",0,0,0,0
"ENSG00000263970.1",0,0,0,0
"ENSG00000266613.1",17,4,1,0
"ENSG00000242985.3",0,0,0,0
"ENSG00000229442.2",0,0,0,0
"ENSG00000225212.4",11,0,0,0
"ENSG00000308633.1",0,0,0,0
"ENSG00000206418.5",176,83,37,36
"ENSG00000266708.1",7,2,0,3
"ENSG00000310097.1",0,0,0,0
"ENSG00000296523.1",0,0,0,0
"ENSG00000263935.1",0,0,0,0
"ENSG00000265962.3",2,0,0,0
"ENSG00000168502.19",341,9,4,3
"ENSG00000252319.1",0,0,0,0
"ENSG00000272788.1",2,0,0,0
"ENSG00000287719.1",0,0,0,0
"ENSG00000304263.1",0,0,0,0
"ENSG00000305251.1",0,0,0,0
"ENSG00000305257.1",0,0,0,0
"ENSG00000286765.2",0,0,0,0
"ENSG00000288939.2",3,1,1,2
"ENSG00000307687.1",0,0,0,0
"ENSG00000307733.1",0,0,0,0
"ENSG00000242058.2",1,0,1,0
"ENSG00000178127.14",65,25,20,24
"ENSG00000265257.5",0,0,0,0
"ENSG00000263847.1",6,9,6,3
"ENSG00000266053.4",22,8,4,12
"ENSG00000101745.18",1564,1049,199,442
"ENSG00000200883.1",1,0,0,0
"ENSG00000207092.1",0,0,0,0
"ENSG00000273284.1",32,16,6,17
"ENSG00000264964.3",0,2,0,0
"ENSG00000128791.13",665,283,568,29
"ENSG00000287509.1",4,0,0,0
"ENSG00000298966.1",1,0,2,0
"ENSG00000297841.1",0,0,0,0
"ENSG00000294812.1",0,0,0,0
"ENSG00000273335.1",0,4,0,0
"ENSG00000017797.14",1061,808,470,561
"ENSG00000266805.1",6,8,8,7
"ENSG00000251994.1",0,0,0,0
"ENSG00000154845.17",527,709,199,216
"ENSG00000266541.1",1,0,0,0
"ENSG00000263627.2",2,0,0,0
"ENSG00000212572.1",0,0,0,0
"ENSG00000298314.1",0,0,0,0
"ENSG00000285594.2",0,0,0,0
"ENSG00000306548.1",0,0,0,0
"ENSG00000264644.1",0,0,0,0
"ENSG00000300774.1",0,0,0,0
"ENSG00000300796.1",0,0,0,0
"ENSG00000168461.14",0,0,151,0
"ENSG00000266891.1",0,38,7,0
"ENSG00000266127.1",0,0,0,0
"ENSG00000242651.3",0,0,0,0
"ENSG00000285653.1",0,0,0,0
"ENSG00000252680.1",0,0,0,0
"ENSG00000265564.1",0,0,0,0
"ENSG00000168454.13",0,0,0,0
"ENSG00000272799.1",0,2,0,2
"ENSG00000296998.1",0,0,0,0
"ENSG00000101558.15",1033,937,400,678
"ENSG00000223138.1",0,0,0,0
"ENSG00000305350.1",0,0,0,0
"ENSG00000294986.1",0,0,0,0
"ENSG00000305339.1",0,0,0,0
"ENSG00000307030.1",0,0,0,0
"ENSG00000300636.1",0,0,0,0
"ENSG00000300653.1",0,0,0,0
"ENSG00000265554.4",0,0,0,0
"ENSG00000305645.1",0,0,0,0
"ENSG00000297608.1",0,0,0,0
"ENSG00000297624.1",0,0,0,0
"ENSG00000287065.2",0,0,1,0
"ENSG00000264876.3",0,0,0,0
"ENSG00000266102.1",0,0,0,0
"ENSG00000305719.1",0,0,0,0
"ENSG00000287563.2",0,0,0,0
"ENSG00000260913.2",0,0,0,0
"ENSG00000298326.1",0,0,0,0
"ENSG00000301998.1",0,0,0,0
"ENSG00000301982.1",0,0,2,0
"ENSG00000154856.13",1,1,21,0
"ENSG00000299454.1",0,0,0,0
"ENSG00000134265.14",454,429,237,219
"ENSG00000309112.1",0,0,1,1
"ENSG00000265728.1",0,0,0,0
"ENSG00000302024.1",0,0,1,0
"ENSG00000266604.2",0,0,0,0
"ENSG00000264503.1",0,0,0,0
"ENSG00000264311.1",3,22,21,10
"ENSG00000266470.1",0,0,0,0
"ENSG00000265038.1",0,0,0,0
"ENSG00000302566.1",0,0,0,0
"ENSG00000260779.1",0,0,0,0
"ENSG00000154864.14",0,0,0,0
"ENSG00000297044.1",0,0,0,0
"ENSG00000264843.1",0,0,0,0
"ENSG00000264714.2",1,0,0,0
"ENSG00000293180.1",1,0,0,0
"ENSG00000274838.1",0,0,0,0
"ENSG00000263952.5",0,0,0,0
"ENSG00000302569.1",0,0,0,0
"ENSG00000302581.1",0,0,0,0
"ENSG00000302920.1",0,0,0,0
"ENSG00000267051.2",0,0,0,0
"ENSG00000263682.1",0,0,0,0
"ENSG00000267564.2",0,0,0,0
"ENSG00000267425.1",0,0,0,0
"ENSG00000267252.7",0,0,0,0
"ENSG00000267371.1",0,0,0,0
"ENSG00000236396.8",0,0,0,0
"ENSG00000267794.1",0,0,0,0
"ENSG00000291183.2",0,0,0,0
"ENSG00000257513.8",0,0,0,0
"ENSG00000267143.1",0,0,0,0
"ENSG00000267773.1",0,0,0,0
"ENSG00000283492.1",0,0,0,0
"ENSG00000141404.17",30,22,8,15
"ENSG00000267333.1",0,0,0,0
"ENSG00000286812.1",0,1,0,0
"ENSG00000267455.1",0,0,0,0
"ENSG00000296678.1",1,0,0,0
"ENSG00000255112.3",310,236,104,158
"ENSG00000267165.1",0,0,0,0
"ENSG00000272703.1",0,0,0,0
"ENSG00000154889.18",106,103,28,73
"ENSG00000273141.1",0,0,0,0
"ENSG00000267079.2",1,0,0,0
"ENSG00000267661.1",0,0,0,0
"ENSG00000306057.1",0,0,0,0
"ENSG00000141401.13",121,12,57,35
"ENSG00000266955.1",0,0,0,0
"ENSG00000293189.2",3,0,0,1
"ENSG00000267480.1",2,0,0,1
"ENSG00000266995.1",0,0,0,0
"ENSG00000267292.1",1,2,0,0
"ENSG00000212712.2",3,0,0,0
"ENSG00000267533.1",10,1,27,4
"ENSG00000256616.4",0,0,0,0
"ENSG00000267722.1",0,0,0,0
"ENSG00000267478.1",2,0,0,4
"ENSG00000181626.12",13,0,0,0
"ENSG00000200827.1",1,0,0,0
"ENSG00000302065.1",0,0,0,0
"ENSG00000267162.1",0,0,0,0
"ENSG00000293190.2",11,0,0,0
"ENSG00000267116.1",1,2,0,0
"ENSG00000279285.1",0,0,0,0
"ENSG00000267076.1",1,5,2,4
"ENSG00000267733.6",0,0,0,0
"ENSG00000294788.1",0,0,0,0
"ENSG00000267247.2",0,0,0,0
"ENSG00000297381.1",0,0,0,0
"ENSG00000267663.1",0,0,0,0
"ENSG00000176194.18",0,0,0,0
"ENSG00000289550.2",0,0,0,0
"ENSG00000267069.4",0,0,0,0
"ENSG00000280302.1",0,1,0,0
"ENSG00000199702.1",0,0,0,0
"ENSG00000176014.14",1,3,2,7
"ENSG00000141385.13",548,733,445,313
"ENSG00000296872.1",1,0,0,0
"ENSG00000251937.1",0,0,0,0
"ENSG00000141391.14",109,18,37,52
"ENSG00000301435.1",1,0,1,0
"ENSG00000267108.1",0,3,1,4
"ENSG00000267199.1",26,30,16,31
"ENSG00000134278.17",0,25,217,26
"ENSG00000267515.1",0,0,2,0
"ENSG00000128789.23",580,594,279,385
"ENSG00000101624.12",137,181,57,75
"ENSG00000267249.1",6,9,4,3
"ENSG00000266961.1",0,0,0,0
"ENSG00000260302.4",0,0,0,0
"ENSG00000201466.1",0,0,0,0
"ENSG00000175354.21",602,575,269,205
"ENSG00000267570.1",0,0,0,0
"ENSG00000267336.1",3,6,4,3
"ENSG00000303517.1",0,0,0,0
"ENSG00000085415.17",797,1181,418,505
"ENSG00000266969.2",4,9,0,0
"ENSG00000101639.20",1868,631,292,858
"ENSG00000308147.1",0,3,1,0
"ENSG00000267656.1",4,5,3,1
"ENSG00000267032.1",0,2,0,0
"ENSG00000309896.1",0,0,0,0
"ENSG00000267286.1",0,0,0,1
"ENSG00000267239.2",0,0,0,0
"ENSG00000168675.20",120,1711,165,117
"ENSG00000267177.1",0,0,0,0
"ENSG00000279020.1",1,1,0,1
"ENSG00000286926.1",0,0,0,0
"ENSG00000279275.1",0,0,0,0
"ENSG00000267393.1",0,0,0,0
"ENSG00000309083.1",0,0,0,0
"ENSG00000267690.2",0,0,1,0
"ENSG00000266146.1",0,0,0,0
"ENSG00000267694.2",11,1,2,0
"ENSG00000267529.3",19,0,3,0
"ENSG00000267366.1",0,0,0,0
"ENSG00000267136.1",7,1,1,0
"ENSG00000267503.1",1,0,0,0
"ENSG00000263527.1",0,1,0,0
"ENSG00000266954.1",0,10,0,1
"ENSG00000177150.14",393,451,144,186
"ENSG00000279962.1",0,0,0,0
"ENSG00000242707.3",0,0,0,0
"ENSG00000101654.19",1904,1686,406,581
"ENSG00000288839.1",20,12,8,2
"ENSG00000176136.6",0,0,0,0
"ENSG00000185231.6",0,0,0,0
"ENSG00000243779.1",1,1,0,0
"ENSG00000295149.1",0,0,0,0
"ENSG00000294733.1",0,0,0,0
"ENSG00000279352.1",0,0,0,0
"ENSG00000270469.1",0,0,0,1
"ENSG00000175322.12",350,187,42,182
"ENSG00000267756.1",0,0,0,0
"ENSG00000267150.2",1,13,3,5
"ENSG00000267356.1",0,0,0,0
"ENSG00000267704.1",0,0,0,0
"ENSG00000267324.1",0,0,1,0
"ENSG00000175319.3",0,0,0,0
"ENSG00000304185.1",0,0,0,0
"ENSG00000293697.2",8,0,0,1
"ENSG00000186481.17",0,0,0,0
"ENSG00000212329.1",0,0,0,0
"ENSG00000266145.1",0,0,0,0
"ENSG00000290461.2",0,0,0,2
"ENSG00000274214.1",0,0,0,0
"ENSG00000265787.3",0,0,0,0
"ENSG00000277743.1",0,0,0,0
"ENSG00000265437.1",2,0,0,0
"ENSG00000187589.8",1,0,0,0
"ENSG00000265296.1",3,0,1,0
"ENSG00000286593.1",0,0,0,0
"ENSG00000295676.1",0,0,0,0
"ENSG00000266605.1",0,0,0,0
"ENSG00000293262.2",0,0,0,0
"ENSG00000265766.4",0,0,0,0
"ENSG00000266242.1",0,0,0,0
"ENSG00000183206.18",0,0,0,0
"ENSG00000200132.1",0,0,0,0
"ENSG00000303474.1",0,0,0,0
"ENSG00000265340.1",0,0,0,0
"ENSG00000266693.1",0,0,0,0
"ENSG00000264570.1",2,2,1,0
"ENSG00000273732.1",0,0,0,0
"ENSG00000276318.1",0,0,0,0
"ENSG00000180777.16",0,0,0,1
"ENSG00000200645.1",0,0,0,0
"ENSG00000265737.1",0,0,0,0
"ENSG00000265499.1",0,0,0,0
"ENSG00000265786.1",0,0,0,0
"ENSG00000307340.1",0,0,0,0
"ENSG00000307328.1",0,0,0,0
"ENSG00000264061.1",0,0,0,0
"ENSG00000263618.5",0,0,0,0
"ENSG00000266554.3",0,0,1,0
"ENSG00000296312.1",0,0,0,0
"ENSG00000264301.2",0,0,0,0
"ENSG00000263821.1",0,0,0,0
"ENSG00000279042.1",0,0,0,0
"ENSG00000266522.1",3,0,4,2
"ENSG00000293042.2",1,0,0,0
"ENSG00000263635.2",0,0,0,0
"ENSG00000264880.1",0,0,0,0
"ENSG00000287723.2",0,0,0,0
"ENSG00000265015.2",0,0,0,0
"ENSG00000265631.1",0,0,0,0
"ENSG00000266818.1",1,0,0,0
"ENSG00000215512.10",0,0,0,0
"ENSG00000290522.2",0,0,0,0
"ENSG00000222087.1",0,0,0,0
"ENSG00000067900.9",1996,1729,451,1104
"ENSG00000308413.1",0,0,0,1
"ENSG00000293575.1",0,0,0,0
"ENSG00000244527.1",1,3,7,11
"ENSG00000251886.1",0,0,0,0
"ENSG00000308461.1",0,0,0,0
"ENSG00000265984.2",0,0,0,0
"ENSG00000263748.1",0,0,0,0
"ENSG00000141449.17",10,17,3,16
"ENSG00000265948.1",0,0,0,0
"ENSG00000265751.2",0,0,0,0
"ENSG00000221139.1",0,0,0,0
"ENSG00000141446.13",618,654,195,452
"ENSG00000167088.12",376,480,386,609
"ENSG00000158201.11",386,859,59,424
"ENSG00000264188.1",3,5,0,4
"ENSG00000265656.1",9,25,0,10
"ENSG00000221493.1",2,2,1,0
"ENSG00000101752.14",3648,2099,306,854
"ENSG00000252677.1",4,1,0,2
"ENSG00000200750.1",1,0,0,1
"ENSG00000242971.3",0,1,0,1
"ENSG00000199977.1",2,1,0,1
"ENSG00000265142.9",55,19,6,14
"ENSG00000283927.1",0,0,0,0
"ENSG00000284453.1",0,0,0,0
"ENSG00000243303.1",3,2,0,3
"ENSG00000264149.1",0,1,0,0
"ENSG00000252325.1",0,0,0,0
"ENSG00000301388.1",0,0,0,0
"ENSG00000301367.1",0,0,0,0
"ENSG00000264289.1",3,0,0,0
"ENSG00000222520.1",0,0,0,0
"ENSG00000265758.2",0,0,0,0
"ENSG00000266010.5",0,0,0,0
"ENSG00000221363.1",0,0,0,0
"ENSG00000301707.1",0,0,0,0
"ENSG00000141448.12",0,0,0,0
"ENSG00000264012.1",0,0,0,0
"ENSG00000201852.1",0,0,0,0
"ENSG00000266283.2",0,0,0,0
"ENSG00000303093.1",0,0,0,0
"ENSG00000264825.1",0,0,0,0
"ENSG00000298631.1",0,0,0,0
"ENSG00000295339.1",0,0,0,0
"ENSG00000307527.1",0,0,0,0
"ENSG00000273348.1",0,0,0,0
"ENSG00000303759.1",0,0,0,0
"ENSG00000212710.5",5,9,2,1
"ENSG00000270855.1",0,0,0,0
"ENSG00000310013.1",0,0,0,0
"ENSG00000296067.1",0,0,0,0
"ENSG00000289624.2",1,1,0,1
"ENSG00000295614.1",0,0,0,0
"ENSG00000239490.1",2,1,1,1
"ENSG00000266850.2",7,2,7,13
"ENSG00000206827.1",0,0,0,0
"ENSG00000101773.20",513,1317,224,790
"ENSG00000273232.1",0,0,2,0
"ENSG00000265939.1",11,1,1,11
"ENSG00000284331.1",0,0,0,0
"ENSG00000242182.3",1,2,0,0
"ENSG00000223023.1",1,1,0,0
"ENSG00000305653.1",0,0,0,0
"ENSG00000134508.14",4,4,4,16
"ENSG00000134490.15",303,114,38,282
"ENSG00000266495.1",0,1,0,1
"ENSG00000101782.16",690,757,297,823
"ENSG00000199357.1",0,0,0,1
"ENSG00000283084.1",0,0,0,1
"ENSG00000141452.12",134,321,89,273
"ENSG00000141458.14",570,381,261,436
"ENSG00000199366.1",0,0,0,1
"ENSG00000154065.18",0,0,0,0
"ENSG00000267752.1",0,0,0,0
"ENSG00000053747.17",0,0,0,0
"ENSG00000267301.1",0,0,2,1
"ENSG00000306094.1",0,0,0,0
"ENSG00000265752.4",0,0,1,0
"ENSG00000264745.2",0,0,9,1
"ENSG00000168234.15",0,2,161,44
"ENSG00000265204.1",0,0,2,0
"ENSG00000264924.1",0,0,6,2
"ENSG00000206863.1",0,0,0,0
"ENSG00000279332.1",0,0,0,0
"ENSG00000154040.22",0,0,12,2
"ENSG00000265750.1",0,0,1,0
"ENSG00000141447.20",0,0,0,4
"ENSG00000199874.1",0,0,0,0
"ENSG00000273524.1",0,0,0,0
"ENSG00000206766.1",0,0,0,0
"ENSG00000212051.1",0,0,0,0
"ENSG00000307666.1",0,0,0,0
"ENSG00000264365.1",0,0,0,0
"ENSG00000273321.1",0,0,0,0
"ENSG00000154059.12",474,354,0,6
"ENSG00000199636.1",1,0,0,0
"ENSG00000265094.1",1,1,0,0
"ENSG00000134489.7",0,0,0,0
"ENSG00000264695.1",0,0,0,0
"ENSG00000287611.4",0,0,0,0
"ENSG00000266489.4",0,0,0,0
"ENSG00000266181.1",0,0,0,0
"ENSG00000265485.9",1,0,0,0
"ENSG00000299435.1",0,0,0,0
"ENSG00000299422.1",0,0,0,0
"ENSG00000266520.1",0,0,0,0
"ENSG00000266809.1",0,0,0,0
"ENSG00000266573.7",0,0,0,0
"ENSG00000301827.1",0,0,0,0
"ENSG00000264345.3",0,0,0,0
"ENSG00000301849.1",0,0,0,0
"ENSG00000229248.1",0,0,0,0
"ENSG00000297020.1",0,0,0,0
"ENSG00000265552.2",0,0,0,0
"ENSG00000198795.12",0,0,0,36
"ENSG00000298287.1",0,0,0,0
"ENSG00000285595.1",0,0,0,2
"ENSG00000279439.1",0,0,0,0
"ENSG00000264434.2",0,0,0,0
"ENSG00000242216.3",0,0,0,0
"ENSG00000295104.1",0,0,0,0
"ENSG00000264193.1",0,0,0,0
"ENSG00000141380.15",2434,1229,409,2401
"ENSG00000243925.1",0,0,0,0
"ENSG00000308358.1",0,0,0,0
"ENSG00000154611.15",64,3,0,6
"ENSG00000188985.6",58,111,15,61
"ENSG00000266227.1",0,0,2,0
"ENSG00000141384.14",1868,1121,159,1318
"ENSG00000263829.1",26,13,3,8
"ENSG00000266237.1",2,3,0,7
"ENSG00000264911.1",2,1,2,6
"ENSG00000207160.1",4,2,0,1
"ENSG00000308449.1",0,3,0,2
"ENSG00000263862.2",11,12,0,12
"ENSG00000134504.15",2,10,9,11
"ENSG00000277534.1",2,14,10,8
"ENSG00000308088.1",0,0,0,0
"ENSG00000275805.1",0,0,0,0
"ENSG00000276221.1",0,0,0,0
"ENSG00000263846.1",6,10,4,3
"ENSG00000260372.8",0,0,0,20
"ENSG00000265369.4",0,0,0,1
"ENSG00000275900.1",0,0,0,0
"ENSG00000308074.1",1,0,0,0
"ENSG00000263382.3",0,0,0,0
"ENSG00000266184.1",7,16,1,3
"ENSG00000171885.19",0,0,0,47
"ENSG00000154080.15",0,0,0,4
"ENSG00000266549.1",2,3,0,0
"ENSG00000265374.2",0,0,0,0
"ENSG00000264151.7",0,0,0,0
"ENSG00000244329.1",0,0,0,0
"ENSG00000263611.3",0,0,0,0
"ENSG00000265097.1",0,0,0,0
"ENSG00000263405.1",0,0,0,0
"ENSG00000286465.2",0,0,0,0
"ENSG00000286426.2",0,0,0,0
"ENSG00000297707.1",1,0,0,0
"ENSG00000227279.3",0,0,0,0
"ENSG00000170558.11",0,0,0,0
"ENSG00000296338.1",0,0,0,0
"ENSG00000274578.1",0,0,0,0
"ENSG00000294740.1",0,0,0,0
"ENSG00000308347.1",0,0,0,0
"ENSG00000299932.1",0,0,0,0
"ENSG00000265994.3",0,0,0,0
"ENSG00000266296.1",17,39,16,20
"ENSG00000271238.1",0,0,0,0
"ENSG00000306092.1",0,0,0,0
"ENSG00000251719.1",0,0,0,0
"ENSG00000302813.1",0,0,0,0
"ENSG00000302833.2",0,0,0,0
"ENSG00000266479.1",19,1,4,1
"ENSG00000265980.1",0,0,0,0
"ENSG00000264587.5",0,0,0,0
"ENSG00000287803.1",0,0,0,0
"ENSG00000304402.1",0,0,0,0
